subject,epoch,min_cluster_size,n_clusters,n_noise
sub-010066,ep05,50,0,1366
sub-010066,ep05,100,0,1366
sub-010066,ep05,150,0,1366
sub-010066,ep05,200,0,1366
sub-010066,ep06,3,3,133
sub-010066,ep06,5,2,950
sub-010066,ep06,7,3,1170
sub-010066,ep06,8,3,1191
sub-010066,ep06,10,2,1171
sub-010066,ep06,20,0,1276
sub-010066,ep06,30,0,1276
sub-010066,ep06,50,0,1276
sub-010066,ep06,100,0,1276
sub-010066,ep06,150,0,1276
sub-010066,ep06,200,0,1276
sub-010067,ep00,3,2,146
sub-010067,ep00,5,3,912
sub-010067,ep00,7,2,1055
sub-010067,ep00,8,2,1049
sub-010067,ep00,10,2,1061
sub-010067,ep00,20,2,946
sub-010067,ep00,30,2,1044
sub-010067,ep00,50,2,1025
sub-010067,ep00,100,0,1373
sub-010067,ep00,150,0,1373
sub-010067,ep00,200,0,1373
sub-010067,ep01,3,3,114
sub-010067,ep01,5,4,905
sub-010067,ep01,7,3,1014
sub-010067,ep01,8,2,1057
sub-010067,ep01,10,2,1011
sub-010067,ep01,20,2,1061
sub-010067,ep01,30,2,1124
sub-010067,ep01,50,2,1112
sub-010067,ep01,100,0,1370
sub-010067,ep01,150,0,1370
sub-010067,ep01,200,0,1370
sub-010067,ep02,3,5,233
sub-010067,ep02,5,2,607
sub-010067,ep02,7,2,598
sub-010067,ep02,8,2,1331
sub-010067,ep02,10,2,1354
sub-010067,ep02,20,0,1393
sub-010067,ep02,30,0,1393
sub-010067,ep02,50,0,1393
sub-010067,ep02,100,0,1393
sub-010067,ep02,150,0,1393
sub-010067,ep02,200,0,1393
sub-010067,ep03,3,2,141
sub-010067,ep03,5,3,935
sub-010067,ep03,7,2,924
sub-010067,ep03,8,2,1426
sub-010067,ep03,10,2,1420
sub-010067,ep03,20,2,1429
sub-010067,ep03,30,0,1493
sub-010067,ep03,50,0,1493
sub-010067,ep03,100,0,1493
sub-010067,ep03,150,0,1493
sub-010067,ep03,200,0,1493
sub-010067,ep04,3,7,325
sub-010067,ep04,5,2,422
sub-010067,ep04,7,3,1618
sub-010067,ep04,8,2,1678
sub-010067,ep04,10,2,1727
sub-010067,ep04,20,0,1794
sub-010067,ep04,30,0,1794
sub-010067,ep04,50,0,1794
sub-010067,ep04,100,0,1794
sub-010067,ep04,150,0,1794
sub-010067,ep04,200,0,1794
sub-010067,ep05,3,3,129
sub-010067,ep05,5,2,864
sub-010067,ep05,7,3,1299
sub-010067,ep05,8,2,1287
sub-010067,ep05,10,2,1294
sub-010067,ep05,20,0,1358
sub-010067,ep05,30,0,1358
sub-010067,ep05,50,0,1358
sub-010067,ep05,100,0,1358
sub-010067,ep05,150,0,1358
sub-010067,ep05,200,0,1358
sub-010067,ep06,3,4,155
sub-010067,ep06,5,5,1098
sub-010067,ep06,7,3,1145
sub-010067,ep06,8,2,1125
sub-010067,ep06,10,0,1202
sub-010067,ep06,20,0,1202
sub-010067,ep06,30,0,1202
sub-010067,ep06,50,0,1202
sub-010067,ep06,100,0,1202
sub-010067,ep06,150,0,1202
sub-010067,ep06,200,0,1202
sub-010068,ep00,3,2,25
sub-010068,ep00,5,3,393
sub-010068,ep00,7,3,1218
sub-010068,ep00,8,2,1014
sub-010068,ep00,10,2,1276
sub-010068,ep00,20,2,1276
sub-010068,ep00,30,2,1286
sub-010068,ep00,50,2,1290
sub-010068,ep00,100,0,1424
sub-010068,ep00,150,0,1424
sub-010068,ep00,200,0,1424
sub-010068,ep01,3,3,147
sub-010068,ep01,5,2,501
sub-010068,ep01,7,2,1233
sub-010068,ep01,8,2,1255
sub-010068,ep01,10,2,1243
sub-010068,ep01,20,2,1249
sub-010068,ep01,30,2,1261
sub-010068,ep01,50,2,1218
sub-010068,ep01,100,0,1391
sub-010068,ep01,150,0,1391
sub-010068,ep01,200,0,1391
sub-010068,ep02,3,2,70
sub-010068,ep02,5,2,771
sub-010068,ep02,7,2,1173
sub-010068,ep02,8,2,1162
sub-010068,ep02,10,2,1160
sub-010068,ep02,20,2,1146
sub-010068,ep02,30,2,1225
sub-010068,ep02,50,2,1261
sub-010068,ep02,100,0,1430
sub-010068,ep02,150,0,1430
sub-010068,ep02,200,0,1430
sub-010068,ep03,3,3,99
sub-010068,ep03,5,2,516
sub-010068,ep03,7,6,1930
sub-010068,ep03,8,2,1949
sub-010068,ep03,10,2,1915
sub-010068,ep03,20,2,1933
sub-010068,ep03,30,2,1966
sub-010068,ep03,50,0,2087
sub-010068,ep03,100,0,2087
sub-010068,ep03,150,0,2087
sub-010068,ep03,200,0,2087
sub-010068,ep04,3,2,76
sub-010068,ep04,5,3,602
sub-010068,ep04,7,5,1328
sub-010068,ep04,8,2,1297
sub-010068,ep04,10,3,1350
sub-010068,ep04,20,2,1355
sub-010068,ep04,30,2,1310
sub-010068,ep04,50,0,1449
sub-010068,ep04,100,0,1449
sub-010068,ep04,150,0,1449
sub-010068,ep04,200,0,1449
sub-010068,ep05,3,4,124
sub-010068,ep05,5,2,432
sub-010068,ep05,7,2,844
sub-010068,ep05,8,2,1392
sub-010068,ep05,10,2,1421
sub-010068,ep05,20,0,1500
sub-010068,ep05,30,0,1500
sub-010068,ep05,50,0,1500
sub-010068,ep05,100,0,1500
sub-010068,ep05,150,0,1500
sub-010068,ep05,200,0,1500
sub-010068,ep06,3,5,194
sub-010068,ep06,5,3,752
sub-010068,ep06,7,2,704
sub-010068,ep06,8,3,1267
sub-010068,ep06,10,2,1277
sub-010068,ep06,20,0,1343
sub-010068,ep06,30,0,1343
sub-010068,ep06,50,0,1343
sub-010068,ep06,100,0,1343
sub-010068,ep06,150,0,1343
sub-010068,ep06,200,0,1343
sub-010069,ep00,3,2,67
sub-010069,ep00,5,3,781
sub-010069,ep00,7,2,884
sub-010069,ep00,8,2,908
sub-010069,ep00,10,2,955
sub-010069,ep00,20,2,971
sub-010069,ep00,30,2,997
sub-010069,ep00,50,2,940
sub-010069,ep00,100,0,1171
sub-010069,ep00,150,0,1171
sub-010069,ep00,200,0,1171
sub-010069,ep01,3,3,191
sub-010069,ep01,5,3,904
sub-010069,ep01,7,2,884
sub-010069,ep01,8,2,908
sub-010069,ep01,10,2,915
sub-010069,ep01,20,2,995
sub-010069,ep01,30,2,1014
sub-010069,ep01,50,0,1120
sub-010069,ep01,100,0,1120
sub-010069,ep01,150,0,1120
sub-010069,ep01,200,0,1120
sub-010069,ep02,3,2,37
sub-010069,ep02,5,5,943
sub-010069,ep02,7,0,1135
sub-010069,ep02,8,0,1135
sub-010069,ep02,10,0,1135
sub-010069,ep02,20,0,1135
sub-010069,ep02,30,0,1135
sub-010069,ep02,50,0,1135
sub-010069,ep02,100,0,1135
sub-010069,ep02,150,0,1135
sub-010069,ep02,200,0,1135
sub-010069,ep03,3,3,105
sub-010069,ep03,5,2,739
sub-010069,ep03,7,3,883
sub-010069,ep03,8,2,1275
sub-010069,ep03,10,2,1269
sub-010069,ep03,20,0,1334
sub-010069,ep03,30,0,1334
sub-010069,ep03,50,0,1334
sub-010069,ep03,100,0,1334
sub-010069,ep03,150,0,1334
sub-010069,ep03,200,0,1334
sub-010069,ep04,3,4,63
sub-010069,ep04,5,5,1183
sub-010069,ep04,7,2,1383
sub-010069,ep04,8,2,1378
sub-010069,ep04,10,0,1420
sub-010069,ep04,20,0,1420
sub-010069,ep04,30,0,1420
sub-010069,ep04,50,0,1420
sub-010069,ep04,100,0,1420
sub-010069,ep04,150,0,1420
sub-010069,ep04,200,0,1420
sub-010069,ep05,3,28,808
sub-010069,ep05,5,2,576
sub-010069,ep05,7,0,1226
sub-010069,ep05,8,0,1226
sub-010069,ep05,10,0,1226
sub-010069,ep05,20,0,1226
sub-010069,ep05,30,0,1226
sub-010069,ep05,50,0,1226
sub-010069,ep05,100,0,1226
sub-010069,ep05,150,0,1226
sub-010069,ep05,200,0,1226
sub-010069,ep06,3,2,50
sub-010069,ep06,5,2,478
sub-010069,ep06,7,3,979
sub-010069,ep06,8,2,983
sub-010069,ep06,10,0,1042
sub-010069,ep06,20,0,1042
sub-010069,ep06,30,0,1042
sub-010069,ep06,50,0,1042
sub-010069,ep06,100,0,1042
sub-010069,ep06,150,0,1042
sub-010069,ep06,200,0,1042
sub-010070,ep00,3,3,241
sub-010070,ep00,5,3,1003
sub-010070,ep00,7,3,1063
sub-010070,ep00,8,2,1086
sub-010070,ep00,10,2,1058
sub-010070,ep00,20,2,1128
sub-010070,ep00,30,2,1100
sub-010070,ep00,50,2,1108
sub-010070,ep00,100,0,1277
sub-010070,ep00,150,0,1277
sub-010070,ep00,200,0,1277
sub-010070,ep01,3,2,9
sub-010070,ep01,5,2,1114
sub-010070,ep01,7,3,2059
sub-010070,ep01,8,2,2085
sub-010070,ep01,10,2,2114
sub-010070,ep01,20,2,2131
sub-010070,ep01,30,0,2201
sub-010070,ep01,50,0,2201
sub-010070,ep01,100,0,2201
sub-010070,ep01,150,0,2201
sub-010070,ep01,200,0,2201
sub-010070,ep02,3,2,166
sub-010070,ep02,5,3,980
sub-010070,ep02,7,2,1120
sub-010070,ep02,8,2,1121
sub-010070,ep02,10,2,1214
sub-010070,ep02,20,0,1265
sub-010070,ep02,30,0,1265
sub-010070,ep02,50,0,1265
sub-010070,ep02,100,0,1265
sub-010070,ep02,150,0,1265
sub-010070,ep02,200,0,1265
sub-010070,ep03,3,5,203
sub-010070,ep03,5,2,62
sub-010070,ep03,7,3,1170
sub-010070,ep03,8,3,1159
sub-010070,ep03,10,3,1191
sub-010070,ep03,20,2,1110
sub-010070,ep03,30,2,1150
sub-010070,ep03,50,0,1270
sub-010070,ep03,100,0,1270
sub-010070,ep03,150,0,1270
sub-010070,ep03,200,0,1270
sub-010070,ep04,3,2,7
sub-010070,ep04,5,4,1156
sub-010070,ep04,7,2,1175
sub-010070,ep04,8,3,1155
sub-010070,ep04,10,2,1259
sub-010070,ep04,20,0,1386
sub-010070,ep04,30,0,1386
sub-010070,ep04,50,0,1386
sub-010070,ep04,100,0,1386
sub-010070,ep04,150,0,1386
sub-010070,ep04,200,0,1386
sub-010070,ep05,3,3,40
sub-010070,ep05,5,8,1156
sub-010070,ep05,7,4,1137
sub-010070,ep05,8,2,1142
sub-010070,ep05,10,2,1160
sub-010070,ep05,20,0,1243
sub-010070,ep05,30,0,1243
sub-010070,ep05,50,0,1243
sub-010070,ep05,100,0,1243
sub-010070,ep05,150,0,1243
sub-010070,ep05,200,0,1243
sub-010070,ep06,3,3,21
sub-010070,ep06,5,2,823
sub-010070,ep06,7,4,1102
sub-010070,ep06,8,3,1119
sub-010070,ep06,10,2,1134
sub-010070,ep06,20,0,1169
sub-010070,ep06,30,0,1169
sub-010070,ep06,50,0,1169
sub-010070,ep06,100,0,1169
sub-010070,ep06,150,0,1169
sub-010070,ep06,200,0,1169
sub-010071,ep00,3,3,119
sub-010071,ep00,5,2,804
sub-010071,ep00,7,2,878
sub-010071,ep00,8,2,830
sub-010071,ep00,10,2,921
sub-010071,ep00,20,2,965
sub-010071,ep00,30,2,949
sub-010071,ep00,50,2,1016
sub-010071,ep00,100,2,960
sub-010071,ep00,150,0,1206
sub-010071,ep00,200,0,1206
sub-010071,ep01,3,5,259
sub-010071,ep01,5,6,977
sub-010071,ep01,7,2,963
sub-010071,ep01,8,2,952
sub-010071,ep01,10,3,1020
sub-010071,ep01,20,2,962
sub-010071,ep01,30,2,879
sub-010071,ep01,50,2,911
sub-010071,ep01,100,0,1206
sub-010071,ep01,150,0,1206
sub-010071,ep01,200,0,1206
sub-010071,ep02,3,2,91
sub-010071,ep02,5,9,988
sub-010071,ep02,7,2,951
sub-010071,ep02,8,2,961
sub-010071,ep02,10,3,1022
sub-010071,ep02,20,2,1064
sub-010071,ep02,30,2,1034
sub-010071,ep02,50,2,986
sub-010071,ep02,100,0,1209
sub-010071,ep02,150,0,1209
sub-010071,ep02,200,0,1209
sub-010071,ep03,3,3,217
sub-010071,ep03,5,3,818
sub-010071,ep03,7,2,802
sub-010071,ep03,8,2,989
sub-010071,ep03,10,2,1012
sub-010071,ep03,20,2,1032
sub-010071,ep03,30,2,1001
sub-010071,ep03,50,2,1045
sub-010071,ep03,100,0,1221
sub-010071,ep03,150,0,1221
sub-010071,ep03,200,0,1221
sub-010071,ep04,3,3,168
sub-010071,ep04,5,11,938
sub-010071,ep04,7,4,967
sub-010071,ep04,8,4,995
sub-010071,ep04,10,2,1041
sub-010071,ep04,20,2,1048
sub-010071,ep04,30,2,1064
sub-010071,ep04,50,2,1004
sub-010071,ep04,100,0,1327
sub-010071,ep04,150,0,1327
sub-010071,ep04,200,0,1327
sub-010071,ep05,3,2,22
sub-010071,ep05,5,2,1152
sub-010071,ep05,7,5,1876
sub-010071,ep05,8,3,1802
sub-010071,ep05,10,2,1671
sub-010071,ep05,20,2,1681
sub-010071,ep05,30,2,1770
sub-010071,ep05,50,2,1665
sub-010071,ep05,100,2,1624
sub-010071,ep05,150,2,1608
sub-010071,ep05,200,0,2191
sub-010071,ep06,3,2,7
sub-010071,ep06,5,3,809
sub-010071,ep06,7,2,767
sub-010071,ep06,8,2,753
sub-010071,ep06,10,2,848
sub-010071,ep06,20,2,837
sub-010071,ep06,30,2,796
sub-010071,ep06,50,2,833
sub-010071,ep06,100,0,1154
sub-010071,ep06,150,0,1154
sub-010071,ep06,200,0,1154
sub-010072,ep00,3,2,71
sub-010072,ep00,5,2,568
sub-010072,ep00,7,2,959
sub-010072,ep00,8,2,944
sub-010072,ep00,10,2,920
sub-010072,ep00,20,2,953
sub-010072,ep00,30,2,953
sub-010072,ep00,50,2,878
sub-010072,ep00,100,2,921
sub-010072,ep00,150,0,1356
sub-010072,ep00,200,0,1356
sub-010072,ep01,3,2,131
sub-010072,ep01,5,4,899
sub-010072,ep01,7,2,948
sub-010072,ep01,8,2,950
sub-010072,ep01,10,2,954
sub-010072,ep01,20,2,939
sub-010072,ep01,30,2,909
sub-010072,ep01,50,2,905
sub-010072,ep01,100,2,964
sub-010072,ep01,150,0,1331
sub-010072,ep01,200,0,1331
sub-010072,ep02,3,2,46
sub-010072,ep02,5,5,1012
sub-010072,ep02,7,2,1045
sub-010072,ep02,8,2,971
sub-010072,ep02,10,2,933
sub-010072,ep02,20,2,991
sub-010072,ep02,30,2,941
sub-010072,ep02,50,2,959
sub-010072,ep02,100,0,1366
sub-010072,ep02,150,0,1366
sub-010072,ep02,200,0,1366
sub-010072,ep03,3,5,179
sub-010072,ep03,5,2,774
sub-010072,ep03,7,2,1372
sub-010072,ep03,8,3,1458
sub-010072,ep03,10,2,1435
sub-010072,ep03,20,2,1511
sub-010072,ep03,30,2,1467
sub-010072,ep03,50,2,1416
sub-010072,ep03,100,0,1575
sub-010072,ep03,150,0,1575
sub-010072,ep03,200,0,1575
sub-010072,ep04,3,3,266
sub-010072,ep04,5,3,1100
sub-010072,ep04,7,2,1121
sub-010072,ep04,8,2,1168
sub-010072,ep04,10,2,1220
sub-010072,ep04,20,2,1231
sub-010072,ep04,30,2,1275
sub-010072,ep04,50,0,1393
sub-010072,ep04,100,0,1393
sub-010072,ep04,150,0,1393
sub-010072,ep04,200,0,1393
sub-010072,ep05,3,4,285
sub-010072,ep05,5,2,667
sub-010072,ep05,7,2,1238
sub-010072,ep05,8,2,1226
sub-010072,ep05,10,2,1233
sub-010072,ep05,20,2,1251
sub-010072,ep05,30,0,1370
sub-010072,ep05,50,0,1370
sub-010072,ep05,100,0,1370
sub-010072,ep05,150,0,1370
sub-010072,ep05,200,0,1370
sub-010072,ep06,3,2,305
sub-010072,ep06,5,6,947
sub-010072,ep06,7,4,1007
sub-010072,ep06,8,2,981
sub-010072,ep06,10,3,1017
sub-010072,ep06,20,2,1004
sub-010072,ep06,30,2,1034
sub-010072,ep06,50,2,1046
sub-010072,ep06,100,0,1173
sub-010072,ep06,150,0,1173
sub-010072,ep06,200,0,1173
sub-010073,ep00,3,11,564
sub-010073,ep00,5,3,1157
sub-010073,ep00,7,2,1156
sub-010073,ep00,8,2,1329
sub-010073,ep00,10,2,1335
sub-010073,ep00,20,0,1387
sub-010073,ep00,30,0,1387
sub-010073,ep00,50,0,1387
sub-010073,ep00,100,0,1387
sub-010073,ep00,150,0,1387
sub-010073,ep00,200,0,1387
sub-010073,ep01,3,2,154
sub-010073,ep01,5,5,1165
sub-010073,ep01,7,2,1140
sub-010073,ep01,8,2,1203
sub-010073,ep01,10,2,1227
sub-010073,ep01,20,0,1353
sub-010073,ep01,30,0,1353
sub-010073,ep01,50,0,1353
sub-010073,ep01,100,0,1353
sub-010073,ep01,150,0,1353
sub-010073,ep01,200,0,1353
sub-010073,ep02,3,2,80
sub-010073,ep02,5,2,763
sub-010073,ep02,7,3,1231
sub-010073,ep02,8,2,1262
sub-010073,ep02,10,0,1351
sub-010073,ep02,20,0,1351
sub-010073,ep02,30,0,1351
sub-010073,ep02,50,0,1351
sub-010073,ep02,100,0,1351
sub-010073,ep02,150,0,1351
sub-010073,ep02,200,0,1351
sub-010073,ep03,3,2,165
sub-010073,ep03,5,3,1329
sub-010073,ep03,7,2,1350
sub-010073,ep03,8,2,1346
sub-010073,ep03,10,2,1331
sub-010073,ep03,20,2,1384
sub-010073,ep03,30,2,1389
sub-010073,ep03,50,0,1497
sub-010073,ep03,100,0,1497
sub-010073,ep03,150,0,1497
sub-010073,ep03,200,0,1497
sub-010073,ep04,3,3,478
sub-010073,ep04,5,3,855
sub-010073,ep04,7,3,1238
sub-010073,ep04,8,2,1241
sub-010073,ep04,10,2,1267
sub-010073,ep04,20,0,1372
sub-010073,ep04,30,0,1372
sub-010073,ep04,50,0,1372
sub-010073,ep04,100,0,1372
sub-010073,ep04,150,0,1372
sub-010073,ep04,200,0,1372
sub-010073,ep05,3,2,350
sub-010073,ep05,5,2,956
sub-010073,ep05,7,2,1246
sub-010073,ep05,8,3,1328
sub-010073,ep05,10,3,1350
sub-010073,ep05,20,0,1418
sub-010073,ep05,30,0,1418
sub-010073,ep05,50,0,1418
sub-010073,ep05,100,0,1418
sub-010073,ep05,150,0,1418
sub-010073,ep05,200,0,1418
sub-010073,ep06,3,4,385
sub-010073,ep06,5,5,1137
sub-010073,ep06,7,4,1158
sub-010073,ep06,8,3,1179
sub-010073,ep06,10,0,1299
sub-010073,ep06,20,0,1299
sub-010073,ep06,30,0,1299
sub-010073,ep06,50,0,1299
sub-010073,ep06,100,0,1299
sub-010073,ep06,150,0,1299
sub-010073,ep06,200,0,1299
sub-010074,ep00,3,2,147
sub-010074,ep00,5,7,1396
sub-010074,ep00,7,2,1212
sub-010074,ep00,8,2,1677
sub-010074,ep00,10,2,1591
sub-010074,ep00,20,0,2231
sub-010074,ep00,30,0,2231
sub-010074,ep00,50,0,2231
sub-010074,ep00,100,0,2231
sub-010074,ep00,150,0,2231
sub-010074,ep00,200,0,2231
sub-010074,ep01,3,2,23
sub-010074,ep01,5,3,700
sub-010074,ep01,7,2,838
sub-010074,ep01,8,2,1343
sub-010074,ep01,10,2,1381
sub-010074,ep01,20,0,1530
sub-010074,ep01,30,0,1530
sub-010074,ep01,50,0,1530
sub-010074,ep01,100,0,1530
sub-010074,ep01,150,0,1530
sub-010074,ep01,200,0,1530
sub-010074,ep02,3,2,169
sub-010074,ep02,5,3,597
sub-010074,ep02,7,2,662
sub-010074,ep02,8,2,670
sub-010074,ep02,10,0,1348
sub-010074,ep02,20,0,1348
sub-010074,ep02,30,0,1348
sub-010074,ep02,50,0,1348
sub-010074,ep02,100,0,1348
sub-010074,ep02,150,0,1348
sub-010074,ep02,200,0,1348
sub-010074,ep03,3,4,149
sub-010074,ep03,5,2,446
sub-010074,ep03,7,4,949
sub-010074,ep03,8,2,956
sub-010074,ep03,10,2,947
sub-010074,ep03,20,2,1267
sub-010074,ep03,30,2,1291
sub-010074,ep03,50,0,1359
sub-010074,ep03,100,0,1359
sub-010074,ep03,150,0,1359
sub-010074,ep03,200,0,1359
sub-010074,ep04,3,3,185
sub-010074,ep04,5,5,851
sub-010074,ep04,7,2,769
sub-010074,ep04,8,2,1076
sub-010074,ep04,10,2,1090
sub-010074,ep04,20,0,1355
sub-010074,ep04,30,0,1355
sub-010074,ep04,50,0,1355
sub-010074,ep04,100,0,1355
sub-010074,ep04,150,0,1355
sub-010074,ep04,200,0,1355
sub-010074,ep05,3,4,158
sub-010074,ep05,5,2,550
sub-010074,ep05,7,3,1062
sub-010074,ep05,8,3,1003
sub-010074,ep05,10,2,960
sub-010074,ep05,20,0,1501
sub-010074,ep05,30,0,1501
sub-010074,ep05,50,0,1501
sub-010074,ep05,100,0,1501
sub-010074,ep05,150,0,1501
sub-010074,ep05,200,0,1501
sub-010074,ep06,3,2,29
sub-010074,ep06,5,4,797
sub-010074,ep06,7,3,802
sub-010074,ep06,8,2,836
sub-010074,ep06,10,2,863
sub-010074,ep06,20,2,1176
sub-010074,ep06,30,0,1242
sub-010074,ep06,50,0,1242
sub-010074,ep06,100,0,1242
sub-010074,ep06,150,0,1242
sub-010074,ep06,200,0,1242
sub-010075,ep00,3,6,416
sub-010075,ep00,5,3,845
sub-010075,ep00,7,3,1125
sub-010075,ep00,8,3,1089
sub-010075,ep00,10,3,1077
sub-010075,ep00,20,2,1038
sub-010075,ep00,30,2,1095
sub-010075,ep00,50,2,1017
sub-010075,ep00,100,0,1337
sub-010075,ep00,150,0,1337
sub-010075,ep00,200,0,1337
sub-010075,ep01,3,2,67
sub-010075,ep01,5,6,858
sub-010075,ep01,7,3,881
sub-010075,ep01,8,2,708
sub-010075,ep01,10,0,1320
sub-010075,ep01,20,0,1320
sub-010075,ep01,30,0,1320
sub-010075,ep01,50,0,1320
sub-010075,ep01,100,0,1320
sub-010075,ep01,150,0,1320
sub-010075,ep01,200,0,1320
sub-010075,ep02,3,4,208
sub-010075,ep02,5,2,244
sub-010075,ep02,7,3,719
sub-010075,ep02,8,2,756
sub-010075,ep02,10,2,1222
sub-010075,ep02,20,2,1283
sub-010075,ep02,30,0,1331
sub-010075,ep02,50,0,1331
sub-010075,ep02,100,0,1331
sub-010075,ep02,150,0,1331
sub-010075,ep02,200,0,1331
sub-010075,ep03,3,4,170
sub-010075,ep03,5,6,820
sub-010075,ep03,7,3,883
sub-010075,ep03,8,3,909
sub-010075,ep03,10,3,918
sub-010075,ep03,20,2,1276
sub-010075,ep03,30,0,1330
sub-010075,ep03,50,0,1330
sub-010075,ep03,100,0,1330
sub-010075,ep03,150,0,1330
sub-010075,ep03,200,0,1330
sub-010075,ep04,3,2,83
sub-010075,ep04,5,2,468
sub-010075,ep04,7,2,452
sub-010075,ep04,8,3,1252
sub-010075,ep04,10,2,1239
sub-010075,ep04,20,0,1301
sub-010075,ep04,30,0,1301
sub-010075,ep04,50,0,1301
sub-010075,ep04,100,0,1301
sub-010075,ep04,150,0,1301
sub-010075,ep04,200,0,1301
sub-010075,ep05,3,2,46
sub-010075,ep05,5,4,395
sub-010075,ep05,7,4,408
sub-010075,ep05,8,4,374
sub-010075,ep05,10,2,335
sub-010075,ep05,20,0,1316
sub-010075,ep05,30,0,1316
sub-010075,ep05,50,0,1316
sub-010075,ep05,100,0,1316
sub-010075,ep05,150,0,1316
sub-010075,ep05,200,0,1316
sub-010075,ep06,3,18,417
sub-010075,ep06,5,5,413
sub-010075,ep06,7,3,438
sub-010075,ep06,8,3,415
sub-010075,ep06,10,3,430
sub-010075,ep06,20,2,1108
sub-010075,ep06,30,2,1118
sub-010075,ep06,50,0,1190
sub-010075,ep06,100,0,1190
sub-010075,ep06,150,0,1190
sub-010075,ep06,200,0,1190
sub-010076,ep00,3,7,135
sub-010076,ep00,5,2,705
sub-010076,ep00,7,4,1692
sub-010076,ep00,8,2,1655
sub-010076,ep00,10,2,1690
sub-010076,ep00,20,0,1776
sub-010076,ep00,30,0,1776
sub-010076,ep00,50,0,1776
sub-010076,ep00,100,0,1776
sub-010076,ep00,150,0,1776
sub-010076,ep00,200,0,1776
sub-010076,ep01,3,3,34
sub-010076,ep01,5,3,1084
sub-010076,ep01,7,2,1304
sub-010076,ep01,8,2,1337
sub-010076,ep01,10,2,1396
sub-010076,ep01,20,2,1398
sub-010076,ep01,30,0,1468
sub-010076,ep01,50,0,1468
sub-010076,ep01,100,0,1468
sub-010076,ep01,150,0,1468
sub-010076,ep01,200,0,1468
sub-010076,ep02,3,2,80
sub-010076,ep02,5,2,976
sub-010076,ep02,7,4,1284
sub-010076,ep02,8,3,1296
sub-010076,ep02,10,3,1312
sub-010076,ep02,20,0,1393
sub-010076,ep02,30,0,1393
sub-010076,ep02,50,0,1393
sub-010076,ep02,100,0,1393
sub-010076,ep02,150,0,1393
sub-010076,ep02,200,0,1393
sub-010076,ep03,3,4,154
sub-010076,ep03,5,2,587
sub-010076,ep03,7,2,1257
sub-010076,ep03,8,2,1288
sub-010076,ep03,10,4,1383
sub-010076,ep03,20,0,1450
sub-010076,ep03,30,0,1450
sub-010076,ep03,50,0,1450
sub-010076,ep03,100,0,1450
sub-010076,ep03,150,0,1450
sub-010076,ep03,200,0,1450
sub-010076,ep04,3,5,66
sub-010076,ep04,5,2,987
sub-010076,ep04,7,2,1370
sub-010076,ep04,8,2,1382
sub-010076,ep04,10,2,1362
sub-010076,ep04,20,0,1436
sub-010076,ep04,30,0,1436
sub-010076,ep04,50,0,1436
sub-010076,ep04,100,0,1436
sub-010076,ep04,150,0,1436
sub-010076,ep04,200,0,1436
sub-010076,ep05,3,7,319
sub-010076,ep05,5,3,1412
sub-010076,ep05,7,3,1499
sub-010076,ep05,8,2,1526
sub-010076,ep05,10,2,1545
sub-010076,ep05,20,2,1579
sub-010076,ep05,30,0,1643
sub-010076,ep05,50,0,1643
sub-010076,ep05,100,0,1643
sub-010076,ep05,150,0,1643
sub-010076,ep05,200,0,1643
sub-010076,ep06,3,3,154
sub-010076,ep06,5,5,1077
sub-010076,ep06,7,3,1187
sub-010076,ep06,8,2,1207
sub-010076,ep06,10,2,1221
sub-010076,ep06,20,0,1276
sub-010076,ep06,30,0,1276
sub-010076,ep06,50,0,1276
sub-010076,ep06,100,0,1276
sub-010076,ep06,150,0,1276
sub-010076,ep06,200,0,1276
sub-010079,ep00,3,2,178
sub-010079,ep00,5,2,712
sub-010079,ep00,7,4,1391
sub-010079,ep00,8,3,1395
sub-010079,ep00,10,3,1444
sub-010079,ep00,20,2,1432
sub-010079,ep00,30,2,1440
sub-010079,ep00,50,0,1522
sub-010079,ep00,100,0,1522
sub-010079,ep00,150,0,1522
sub-010079,ep00,200,0,1522
sub-010079,ep01,3,2,35
sub-010079,ep01,5,3,1243
sub-010079,ep01,7,2,1392
sub-010079,ep01,8,2,1477
sub-010079,ep01,10,2,1419
sub-010079,ep01,20,2,1471
sub-010079,ep01,30,2,1450
sub-010079,ep01,50,0,1530
sub-010079,ep01,100,0,1530
sub-010079,ep01,150,0,1530
sub-010079,ep01,200,0,1530
sub-010079,ep02,3,7,443
sub-010079,ep02,5,3,1189
sub-010079,ep02,7,2,1226
sub-010079,ep02,8,2,1470
sub-010079,ep02,10,2,1433
sub-010079,ep02,20,2,1415
sub-010079,ep02,30,0,1517
sub-010079,ep02,50,0,1517
sub-010079,ep02,100,0,1517
sub-010079,ep02,150,0,1517
sub-010079,ep02,200,0,1517
sub-010079,ep03,3,2,113
sub-010079,ep03,5,2,1243
sub-010079,ep03,7,4,1395
sub-010079,ep03,8,5,1407
sub-010079,ep03,10,4,1402
sub-010079,ep03,20,2,1442
sub-010079,ep03,30,0,1522
sub-010079,ep03,50,0,1522
sub-010079,ep03,100,0,1522
sub-010079,ep03,150,0,1522
sub-010079,ep03,200,0,1522
sub-010079,ep04,3,2,143
sub-010079,ep04,5,2,938
sub-010079,ep04,7,3,1438
sub-010079,ep04,8,2,1382
sub-010079,ep04,10,2,1391
